year,grid_id,central_lat,central_lon,total_flood_event,total_damages,primary_admin1,unique_locations,avg_duration,avg_damage_per_flood,event_summary
2014,26_83,26,83,1,,Uttar Pradesh,Azamgarh,16.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-37_-61,-37,-61,1,,Buenos Aires,Buenos Aires,5.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,37_55,37,55,1,56086.0,Golestan,Golestan,9.0,56086.0,"In 2014: 1 events (1 floods), total damages: 56086.0 ('000 US$)"
2014,41_23,41,23,1,,Macedonia And Thrace,Central Macedonia,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,27_107,27,107,5,3247248.0,Guizhou,Guizhou,4.6,649449.6,"In 2014: 5 events (5 floods), total damages: 3247248.0 ('000 US$)"
2014,-12_39,-12,39,1,,Cabo Delgado,Cabo Delgado,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,37_71,37,71,1,,Badakhshan,Badakhshan,8.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,25_89,25,89,1,183137.0,Rajshahi,Bogra,30.0,183137.0,"In 2014: 1 events (1 floods), total damages: 183137.0 ('000 US$)"
2014,-10_160,-10,160,1,27471.0,Guadalcanal,Guadalcanal,7.0,27471.0,"In 2014: 1 events (1 floods), total damages: 27471.0 ('000 US$)"
2014,42_14,42,14,1,336514.0,Lazio,Frosinone region,1.0,336514.0,"In 2014: 1 events (1 floods), total damages: 336514.0 ('000 US$)"
2014,-10_34,-10,34,1,,Mbeya,Kyela,13.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,26_91,26,91,1,186571.0,Assam,Goalpara,17.0,186571.0,"In 2014: 1 events (1 floods), total damages: 186571.0 ('000 US$)"
2014,-30_-53,-30,-53,1,,Rio Grande Do Sul,Rio Grande do Sul,11.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,42_42,42,42,1,,Ajaria,Batumi,3.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,45_17,45,17,2,,Repuplika Srpska,"Banja Luka, Kostajnica",0.5,,"In 2014: 2 events (2 floods), total damages: N/A ('000 US$)"
2014,45_16,45,16,1,,Federacija Bosna I Hercegovina,Cazin,1.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,7_80,7,80,1,2289.0,Colombo,Western,6.0,2289.0,"In 2014: 1 events (1 floods), total damages: 2289.0 ('000 US$)"
2014,5_-4,5,-4,2,,Abidjan,Abidjan,13.5,,"In 2014: 2 events (2 floods), total damages: N/A ('000 US$)"
2014,-7_-77,-7,-77,1,,San Martin, San Martin departments,16.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-4_102,-4,102,1,,Bengkulu,Bengkulu,2.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,44_7,44,7,1,,Provence-Alpes-Cote D'Azur,Alpes Maritimes,19.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-27_-67,-27,-67,1,,Catamarca,Catamarca,7.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,8_100,8,100,3,,Nakhon Si Thammarat,"Nakhon Si Thammarat, Southern, Trang province",13.5,,"In 2014: 3 events (3 floods), total damages: N/A ('000 US$)"
2014,32_77,32,77,1,,Himachal Pradesh,Himachal Pradesh,6.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-25_-58,-25,-58,1,,Asuncion,Asuncion,13.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,5_-75,5,-75,1,,Caldas,Caldas,61.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-7_111,-7,111,1,198017.0,Jawa Tengah,Demak,4.0,198017.0,"In 2014: 1 events (1 floods), total damages: 198017.0 ('000 US$)"
2014,-17_35,-17,35,1,,Nsanje, Nsanje districts,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,44_22,44,22,1,,Borski,Klavodo,1.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,29_81,29,81,1,,Far-Western,Far Western region,6.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-26_28,-26,28,1,97292.0,Gauteng,Gauteng,17.0,97292.0,"In 2014: 1 events (1 floods), total damages: 97292.0 ('000 US$)"
2014,-17_30,-17,30,1,,Mashonaland West, Mashonaland West,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,45_19,45,19,2,999424.0,Federacija Bosna I Hercegovina,"Somaljevac, Vukovar-Srijem county",7.0,499712.0,"In 2014: 2 events (2 floods), total damages: 999424.0 ('000 US$)"
2014,-16_28,-16,28,1,,Southern,Mazabuka,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,30_108,30,108,3,3029772.0,Chongqing,Chongqing,6.666666666666667,1009924.0,"In 2014: 3 events (3 floods), total damages: 3029772.0 ('000 US$)"
2014,31_-10,31,-10,1,,Souss-Massa-Draa,Agadir,2.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,8_-73,8,-73,1,,Putumayo,Santiago,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,46_15,46,15,1,,Savinjska,Vransko,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,31_103,31,103,1,552845.0,Sichuan,Sichuan,5.0,552845.0,"In 2014: 1 events (1 floods), total damages: 552845.0 ('000 US$)"
2014,-5_56,-5,56,1,,Anse Aux Pins,Anse Aux Pins,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,44_18,44,18,1,,Repuplika Srpska,Delibasino,14.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,46_10,46,10,1,346816.0,Lombardia,Brescia,3.0,346816.0,"In 2014: 1 events (1 floods), total damages: 346816.0 ('000 US$)"
2014,-6_106,-6,106,1,2289.0,Banten,Banten,3.0,2289.0,"In 2014: 1 events (1 floods), total damages: 2289.0 ('000 US$)"
2014,45_9,45,9,1,137353.0,Lombardia,Chiaravalle,8.0,137353.0,"In 2014: 1 events (1 floods), total damages: 137353.0 ('000 US$)"
2014,45_40,45,40,1,9157.0,Adygey,Republic  Adygeya,12.0,9157.0,"In 2014: 1 events (1 floods), total damages: 9157.0 ('000 US$)"
2014,-6_107,-6,107,1,686764.0,Jakarta Raya,Jakarta,30.0,686764.0,"In 2014: 1 events (1 floods), total damages: 686764.0 ('000 US$)"
2014,45_21,45,21,1,499712.0,Grad Beograd,Grocka,7.0,499712.0,"In 2014: 1 events (1 floods), total damages: 499712.0 ('000 US$)"
2014,47_19,47,19,1,,Bacs-Kiskun,Bacs-Kiskun,12.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,45_20,45,20,1,,Macvanski,Banja Koviljaca,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,8_-82,8,-82,1,,Chiriqui,Chiriqui province,17.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-25_-52,-25,-52,1,70966.0,Parana,Campina do Simao,23.0,70966.0,"In 2014: 1 events (1 floods), total damages: 70966.0 ('000 US$)"
2014,44_4,44,4,1,,Occitanie,Gard,3.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,28_85,28,85,1,,Central,Lalitpur,13.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,16_-87,16,-87,1,,Atlantida,Atlantida,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-23_33,-23,33,1,,Gaza, Gaza,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,28_112,28,112,2,1945830.0,Hunan," Hunan provinces, Hunan",7.0,972915.0,"In 2014: 2 events (2 floods), total damages: 1945830.0 ('000 US$)"
2014,20_-72,20,-72,1,,Nord,North,2.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,43_24,43,24,1,,Vratsa,Borovan,2.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,43_23,43,23,1,,Montana,Montana,14.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,34_77,34,77,1,18313698.0,Jammu And Kashmir,Jammu region. almost all 10 districts affected,,18313698.0,"In 2014: 1 events (1 floods), total damages: 18313698.0 ('000 US$)"
2014,43_22,43,22,1,,Nisavski,Doljevac,14.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,21_100,21,100,1,,Shan,Tachliek,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,35_-87,35,-87,1,1831370.0,Nebraska,Northeast,2.0,1831370.0,"In 2014: 1 events (1 floods), total damages: 1831370.0 ('000 US$)"
2014,-3_140,-3,140,1,,Papua,Jayapura,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,35_109,35,109,1,1602449.0,Shaanxi, Shaanxi,7.0,1602449.0,"In 2014: 1 events (1 floods), total damages: 1602449.0 ('000 US$)"
2014,49_83,49,83,1,,East Kazakhstan,Kokpekty,23.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,35_129,35,129,1,2289.0,Gyeongsangnam-Do,Changwon,10.0,2289.0,"In 2014: 1 events (1 floods), total damages: 2289.0 ('000 US$)"
2014,8_4,8,4,1,,Oyo,Ibadan,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,7_13,7,13,1,,Adamaoua,Adamawa,0.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,21_84,21,84,2,343382.0,Odisha,"Odisha state, Orissa state",4.0,171691.0,"In 2014: 2 events (2 floods), total damages: 343382.0 ('000 US$)"
2014,5_102,5,102,1,325068.0,Kelantan,Kelantan Darul Naim,14.0,325068.0,"In 2014: 1 events (1 floods), total damages: 325068.0 ('000 US$)"
2014,-3_29,-3,29,1,2289.0,Bujumbura Mairie,Buterere,19.0,2289.0,"In 2014: 1 events (1 floods), total damages: 2289.0 ('000 US$)"
2014,43_3,43,3,1,346816.0,Occitanie,Perpignan region,6.0,346816.0,"In 2014: 1 events (1 floods), total damages: 346816.0 ('000 US$)"
2014,-7_37,-7,37,1,2289.0,Morogoro,Kilosa,1.0,2289.0,"In 2014: 1 events (1 floods), total damages: 2289.0 ('000 US$)"
2014,28_82,28,82,1,,Mid-Western,Banke,14.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,8_125,8,125,1,,Misamis Oriental,Cagayan de Oro city,6.0,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,-24_-59,-24,-59,1,70966.0,Presidente Hayes, Presidente Hayes,23.0,70966.0,"In 2014: 1 events (1 floods), total damages: 70966.0 ('000 US$)"
2014,33_74,33,74,1,18313698.0,Punjab,Gujrat,,18313698.0,"In 2014: 1 events (1 floods), total damages: 18313698.0 ('000 US$)"
2014,44_11,44,11,1,137353.0,Emilia-Romagna,Bologna,13.0,137353.0,"In 2014: 1 events (1 floods), total damages: 137353.0 ('000 US$)"
2014,-7_145,-7,145,1,,Gulf,Gulf province,,,"In 2014: 1 events (1 floods), total damages: N/A ('000 US$)"
2014,34_-118,34,-118,1,103015.0,California,Los Angeles,3.0,103015.0,"In 2014: 1 events (1 floods), total damages: 103015.0 ('000 US$)"
2015,7_122,7,122,1,,Basilan,Basilan,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,52_70,52,70,1,6059.0,Aqmola,Akmola,4.0,6059.0,"In 2015: 1 events (1 floods), total damages: 6059.0 ('000 US$)"
2015,8_-12,8,-12,1,,Southern, Bo,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-12_-77,-12,-77,1,,Lima, Santa Eulalia area ,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,9_78,9,78,1,,Tamil Nadu,Virudhunagar district,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-1_34,-1,34,2,,Homa Bay,Homa Bay,5.5,,"In 2015: 2 events (2 floods), total damages: N/A ('000 US$)"
2015,-2_-79,-2,-79,1,,Bolivar,Chillanes,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-25_-52,-25,-52,1,,Parana,Parana,11.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,8_-81,8,-81,1,,Veraguas, Santiago district ,7.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,54_-3,54,-3,1,1371900.0,England, Lancashire,0.0,1371900.0,"In 2015: 1 events (1 floods), total damages: 1371900.0 ('000 US$)"
2015,6_0,6,0,1,13719.0,Greater Accra,Ningo-Prampam,13.0,13719.0,"In 2015: 1 events (1 floods), total damages: 13719.0 ('000 US$)"
2015,5_96,5,96,1,,Aceh,Aceh Jaya District ,,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,8_49,8,49,1,,Nugaal, Nugal provinces,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,5_-4,5,-4,1,,Abidjan,Attecoube,14.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-11_-69,-11,-69,1,,Pando,Cobija city ,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,8_125,8,125,2,130.0,Bukidnon," Malaybalay city, Malaybalay City",3.0,65.0,"In 2015: 2 events (2 floods), total damages: 130.0 ('000 US$)"
2015,-15_35,-15,35,1,445868.0,Balaka,Balaka,20.0,445868.0,"In 2015: 1 events (1 floods), total damages: 445868.0 ('000 US$)"
2015,6_-58,6,-58,1,,Mahaica-Berbice, Mahaica Berbice ,6.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,9_-8,9,-8,1,,Nzerekore, Beyla districts ,10.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,7_-69,7,-69,1,,Apure,Apure,8.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-23_145,-23,145,1,457300.0,Queensland,Queensland,3.0,457300.0,"In 2015: 1 events (1 floods), total damages: 457300.0 ('000 US$)"
2015,6_44,6,44,1,,Somali,Shabelle district ,,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-2_29,-2,29,1,,Iburengerazuba,Nyamasheke,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-15_39,-15,39,1,445868.0,Nampula,Nampula,20.0,445868.0,"In 2015: 1 events (1 floods), total damages: 445868.0 ('000 US$)"
2015,-20_-64,-20,-64,1,,Chuquisaca,Chuquisaca,16.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-19_47,-19,47,1,,Antananarivo,Antananarivo,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-25_-57,-25,-57,1,,San Pedro,Villa Del Rosario district,22.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-26_-56,-26,-56,1,,Guaira, Guaira provinces,11.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-2_101,-2,101,1,,Sumatera Barat,Pesisir Selatan district ,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-26_-69,-26,-69,1,1714875.0,Atacama,Chanaral,14.0,1714875.0,"In 2015: 1 events (1 floods), total damages: 1714875.0 ('000 US$)"
2015,25_101,25,101,1,290386.0,Yunnan, Yunnan Sheng,4.0,290386.0,"In 2015: 1 events (1 floods), total damages: 290386.0 ('000 US$)"
2015,17_121,17,121,1,98.0,Benguet,Atok,3.0,98.0,"In 2015: 1 events (1 floods), total damages: 98.0 ('000 US$)"
2015,30_-98,30,-98,1,,Texas,San Marcos Municipality,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,43_6,43,6,1,1056363.0,Provence-Alpes-Cote D'Azur, Var districts,1.0,1056363.0,"In 2015: 1 events (1 floods), total damages: 1056363.0 ('000 US$)"
2015,19_11,19,11,1,,Agadez,Agadez,,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,27_107,27,107,3,3452615.0,Guizhou," Guizhou Sheng, Guizhou",8.666666666666666,1150871.6666666667,"In 2015: 3 events (3 floods), total damages: 3452615.0 ('000 US$)"
2015,-9_-68,-9,-68,1,,Amazonas, Boca do Acre ,31.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,2_44,2,44,1,,Shabeellaha Hoose, Shabelle Hoose,,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-8_115,-8,115,1,,Bali, Bali,3.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,27_56,27,56,1,68595.0,Hormozgan,Bandar-e Abbas district ,1.0,68595.0,"In 2015: 1 events (1 floods), total damages: 68595.0 ('000 US$)"
2015,37_68,37,68,1,,Khatlon,Jilikul,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-9_13,-9,13,2,,Luanda,"Cacuaco, Luanda province",14.0,,"In 2015: 2 events (2 floods), total damages: N/A ('000 US$)"
2015,42_45,42,45,1,26295.0,Tbilisi,Tbilissi,8.0,26295.0,"In 2015: 1 events (1 floods), total damages: 26295.0 ('000 US$)"
2015,42_27,42,27,1,,Yambol, Boljarovo district ,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,13_-87,13,-87,1,,Chinandega,Chinandega province,7.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,21_96,21,96,1,,Mandalay,Mandalay region,,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,27_67,27,67,1,,Baluchistan,Khuzdar district,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,22_41,22,41,1,,Makkah, Makkah,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,44_114,44,114,1,477879.0,Nei Mongol, Nei Mongol Zizhiqu,2.0,477879.0,"In 2015: 1 events (1 floods), total damages: 477879.0 ('000 US$)"
2015,-7_147,-7,147,1,,Morobe, Morobe,14.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,45_16,45,16,1,,Sisacko-Moslavacka, Sisak-moslavina provinces,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,37_-3,37,-3,1,2287.0,Andalucia, Granada districts ,0.0,2287.0,"In 2015: 1 events (1 floods), total damages: 2287.0 ('000 US$)"
2015,37_-8,37,-8,1,,Faro,Faro province,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,23_105,23,105,1,,Ha Giang,Vi Xuyen district,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,26_91,26,91,1,,Assam, Goalpara,35.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,23_-82,23,-82,1,,La Habana,Havana,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,22_92,22,92,1,45730.0,Chittagong,Bandarban,7.0,45730.0,"In 2015: 1 events (1 floods), total damages: 45730.0 ('000 US$)"
2015,22_90,22,90,1,,Barisal,Barisal,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,44_40,44,40,1,,Krasnodar,Sotchi city ,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,11_10,11,10,1,28581.0,Bauchi, Bauchi,19.0,28581.0,"In 2015: 1 events (1 floods), total damages: 28581.0 ('000 US$)"
2015,30_57,30,57,1,68595.0,Kerman, Kerman,4.0,68595.0,"In 2015: 1 events (1 floods), total damages: 68595.0 ('000 US$)"
2015,19_102,19,102,1,,Louangphrabang,Nan district ,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,30_108,30,108,2,571625.0,Chongqing," Chongqing Shi, Chongqing",6.0,285812.5,"In 2015: 2 events (2 floods), total damages: 571625.0 ('000 US$)"
2015,14_-90,14,-90,1,,Ahuachapan,Ahuachapan,7.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,-7_14,-7,14,1,,Zaire, Zaire provinces,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,42_22,42,22,1,,Aracinovo,Skopje,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,45_17,45,17,1,,Repuplika Srpska, Prijedor district,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,0_-77,0,-77,1,,Putumayo, V/Guamuez,15.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,42_20,42,20,1,,Kukes, Kukes provinces,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,40_20,40,20,2,,Gjirokaster," Tepelene , Permet",7.0,,"In 2015: 2 events (2 floods), total damages: N/A ('000 US$)"
2015,40_17,40,17,1,126901.0,Calabria, Rossano Calabro ,1.0,126901.0,"In 2015: 1 events (1 floods), total damages: 126901.0 ('000 US$)"
2015,40_126,40,126,1,,Chagang-Do, Huichon,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,11_80,11,80,1,2515150.0,Tamil Nadu, Nagapattinam,26.0,2515150.0,"In 2015: 1 events (1 floods), total damages: 2515150.0 ('000 US$)"
2015,28_112,28,112,1,148623.0,Hunan,Hunan Sheng province,6.0,148623.0,"In 2015: 1 events (1 floods), total damages: 148623.0 ('000 US$)"
2015,10_80,10,80,1,,Jaffna, Jaffna,19.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,39_-106,39,-106,1,3086775.0,Colorado,Colorado,7.0,3086775.0,"In 2015: 1 events (1 floods), total damages: 3086775.0 ('000 US$)"
2015,1_35,1,35,1,,Bungoma,Mt Elgon,36.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,3_113,3,113,1,,Sarawak,Sarawak,6.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,28_95,28,95,1,,Arunachal Pradesh, Arunachal Pradesh,6.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,11_-4,11,-4,1,35441.0,Haut-Bassins, Bobo-Dioulasso city ,3.0,35441.0,"In 2015: 1 events (1 floods), total damages: 35441.0 ('000 US$)"
2015,39_21,39,21,1,,Epirus And Western Macedonia, Artis district ,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,28_57,28,57,1,589917.0,Hormozgan,Tudan district ,0.0,589917.0,"In 2015: 1 events (1 floods), total damages: 589917.0 ('000 US$)"
2015,11_104,11,104,1,,Kampot, Stoeung Keo,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,3_29,3,29,1,,Haut-Uele, Haut-Uele districts ,16.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,10_-84,10,-84,1,,Limon,Pococi,12.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,38_72,38,72,1,,Gorno-Badakhshan,Rushan,6.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,28_-82,28,-82,1,114325.0,Florida, Pasco,12.0,114325.0,"In 2015: 1 events (1 floods), total damages: 114325.0 ('000 US$)"
2015,12_23,12,23,1,,Central Darfur, Western Darfur provinces,1.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,27_89,27,89,1,45730.0,West Bengal,Kalimpong,7.0,45730.0,"In 2015: 1 events (1 floods), total damages: 45730.0 ('000 US$)"
2015,27_93,27,93,1,,Assam,Sonitpur,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,42_13,42,13,1,,Lazio, Tivoli city ,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,42_1,42,1,1,,Cataluna,Lleida district,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,38_15,38,15,1,,Sicily, Messina,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,42_-94,42,-94,1,2287.0,Iowa,Clark district,0.0,2287.0,"In 2015: 1 events (1 floods), total damages: 2287.0 ('000 US$)"
2015,27_95,27,95,1,,Assam, Sibsagar districts ,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,1_122,1,122,1,,Gorontalo,Gorontalo province,4.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,41_42,41,42,1,,Artvin,Artvin province,0.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,41_40,41,40,1,,Trabzon,Merkez district,2.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,21_71,21,71,1,690523.0,Gujarat,Amreli,1.0,690523.0,"In 2015: 1 events (1 floods), total damages: 690523.0 ('000 US$)"
2015,41_26,41,26,1,,Macedonia And Thrace,Evrou district ,8.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
2015,21_107,21,107,1,233223.0,Quang Ninh,Halong bay,11.0,233223.0,"In 2015: 1 events (1 floods), total damages: 233223.0 ('000 US$)"
2015,28_-6,28,-6,1,,Tindouf,Tindouf province,12.0,,"In 2015: 1 events (1 floods), total damages: N/A ('000 US$)"
