grid_id,lat,lon,total_event_count,earliest_event_year,latest_event_year,total_damages,primary_admin1,unique_locations,avg_duration,avg_damage_per_flood,total_deaths,total_affected,reconstruction_costs,predominant_subtype,ofda_response_count,predominant_river_basin,flood_recurrence_interval,event_summary,severity_score
61_-144,61,-144,1,2006,2006,,Alaska,Prince William Sound,5.0,,0.0,100.0,,Riverine flood,0,"Copper, Lowe",0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0
61_46,61,46,1,1998,1998,,Vologda,Veliky Ustyung,0.0,,0.0,3500.0,,,0,,0.0,"1 events (1 floods) from 1998 to 1998, total damages: 0.0 ('000 US$)",0.0
64_-152,64,-152,2,1995,2006,38616.0,Alaska,Alaska,16.5,19308.0,0.0,450.0,,Riverine flood,0,"Little Sustina, Kahiltna, Sheridan, Eyak, Lake Creek, Campbell Creek",5.5,"2 events (2 floods) from 1995 to 2006, total damages: 38616.0 ('000 US$)",0.011216933583533093
65_-20,65,-20,1,1988,1988,,Nordurland Vestra,Nordurland,0.0,,0.0,280.0,,,0,,0.0,"1 events (1 floods) from 1988 to 1988, total damages: 0.0 ('000 US$)",0.0
65_37,65,37,1,2000,2000,11015.0,Karelia,Eastern Maritime region,,11015.0,0.0,6000.0,,Coastal flood,0,,0.0,"1 events (1 floods) from 2000 to 2000, total damages: 11015.0 ('000 US$)",3.0175479043952023e-05
66_130,66,130,2,1998,2007,39473.0,Sakha,"Sakha-Yakutia, Yakutia",25.0,19736.5,13.0,92600.0,,Riverine flood,1,"Lena, Matta, Amga, Vilyuia, Berezovka, Tatta",4.5,"2 events (2 floods) from 1998 to 2007, total damages: 39473.0 ('000 US$)",0.011362798764298491
68_-135,68,-135,1,2006,2006,,Northwest Territories,Aklavik,7.0,,0.0,300.0,,Riverine flood,0,Mackenzie,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0
68_26,68,26,1,2005,2005,,Lapland,Finnish Lapland,6.0,,0.0,400.0,,Riverine flood,0,"Ounasjoki, Ivalojoki rivers",0.0,"1 events (1 floods) from 2005 to 2005, total damages: 0.0 ('000 US$)",0.0
6_-1,6,-1,2,1968,2010,581929.0,Central,"Agona Swedru, Central",15.0,290964.5,45.0,32500.0,,Riverine flood,1,,21.0,"2 events (2 floods) from 1968 to 2010, total damages: 581929.0 ('000 US$)",0.013202797323184972
6_-11,6,-11,2,2008,2010,,Montserrado,Monrovia,2.0,,1.0,15826.0,,Riverine flood,0,,1.0,"2 events (2 floods) from 2008 to 2010, total damages: 0.0 ('000 US$)",0.016683226248040448
6_-2,6,-2,1,2017,2017,,Western, Wassa Dunkwa,111.0,,0.0,1000000.0,,,0,"Densu River, Tano",0.0,"1 events (1 floods) from 2017 to 2017, total damages: 0.0 ('000 US$)",0.0
6_-3,6,-3,1,2009,2009,,Western,Enchi,32.0,,16.0,19755.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2009 to 2009, total damages: 0.0 ('000 US$)",0.00026495330198052594
6_-4,6,-4,2,1989,2007,,Lagunes,"Agboville, Dagboville",0.0,,0.0,9000.0,,Riverine flood,0,,9.0,"2 events (2 floods) from 1989 to 2007, total damages: 0.0 ('000 US$)",0.016666666666666666
6_-58,6,-58,5,1996,2015,872494.0,Demerara-Mahaica," Abary,  Mahaica Berbice , Demerara-Mahaica, Mahaica, Victoria",23.25,174498.8,34.0,646774.0,,Riverine flood,1,"Barima, Kaiturma",3.8,"5 events (5 floods) from 1996 to 2015, total damages: 872494.0 ('000 US$)",0.04721105504055887
6_-63,6,-63,2,2011,2012,109760.0,Bolivar,Bolivar,6.5,54880.0,9.0,11000.0,,Flash flood,0,,0.5,"2 events (2 floods) from 2011 to 2012, total damages: 109760.0 ('000 US$)",0.011511277836635275
6_-76,6,-76,1,2017,2017,,Antioquia,Medellin,8.0,,1.0,2000.0,,,0,"Amuladero, Frio and Neiva rivers",0.0,"1 events (1 floods) from 2017 to 2017, total damages: 0.0 ('000 US$)",1.655958137378287e-05
6_-77,6,-77,2,2014,2016,9157.0,Choco,"Choco, Choco department",26.5,4578.5,48.0,20200.0,,Riverine flood,0,San Juan River and Condoto rivers,1.0,"2 events (2 floods) from 2014 to 2016, total damages: 9157.0 ('000 US$)",0.011666100910731584
6_0,6,0,8,1991,2016,35947.0,Eastern,"Accra, Accra Metropolis district, Accra region, Eastern, Eastern region, Ningo-Prampam, Nsawam, Suhum",4.25,4493.375,217.0,2943269.0,,Riverine flood,3,Odaw,3.125,"8 events (8 floods) from 1991 to 2016, total damages: 35947.0 ('000 US$)",0.08027190467045095
6_1,6,1,4,2006,2017,,Maritime," Agbetiko,  Sinkasse prefectures , Agoe Zongo, Southern Maritime region",9.5,,48.0,219629.0,,Riverine flood,1,Mono river,2.75,"4 events (4 floods) from 2006 to 2017, total damages: 0.0 ('000 US$)",0.05079485990594158
6_100,6,100,2,2000,2016,1574.0,Kedah,"Kota Setar, Yan",5.5,787.0,12.0,8441.0,,Flash flood,0,"Sungai Bata, Sungai Kampung Telok Malik, Sungai Pantai Johor, Sungai Baru, Sungai Golok, Sungai Padang Terap.",8.0,"2 events (2 floods) from 2000 to 2016, total damages: 1574.0 ('000 US$)",0.01124788797342017
6_101,6,101,1,2009,2009,,Kedah,Baling,3.0,,0.0,1793.0,,Riverine flood,0,"Sungai Kepala Batas, Sungai Pantai Johor rivers",0.0,"1 events (1 floods) from 2009 to 2009, total damages: 0.0 ('000 US$)",0.0
6_102,6,102,6,1999,2017,149029.0,Narathiwat," Narathiwat,  Pasir Mas,  Tanah Merah, Narathiwat",13.833333333333334,24838.166666666668,9.0,124000.0,,Riverine flood,0,Golok River,3.0,"6 events (6 floods) from 1999 to 2017, total damages: 149029.0 ('000 US$)",0.05606334815633648
6_103,6,103,1,2009,2009,,Trengganu,Besut,7.0,,0.0,9082.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2009 to 2009, total damages: 0.0 ('000 US$)",0.0
6_116,6,116,2,2001,2005,,Sabah," Tuaran, Kota Kinabalu area",2.0,,4.0,5600.0,,Flash flood,0,,2.0,"2 events (2 floods) from 2001 to 2005, total damages: 0.0 ('000 US$)",0.016732904992161797
6_117,6,117,1,2003,2003,,Sabah,Beluran district,19.0,,0.0,2000.0,,Riverine flood,0,Sungai Kinabatangan,0.0,"1 events (1 floods) from 2003 to 2003, total damages: 0.0 ('000 US$)",0.0
6_125,6,125,4,1992,2012,29138.0,Sarangani,"Alabel, Glan, Klinan 6, Region XI",13.333333333333334,7284.5,42.0,564331.0,,Flash flood,0,,5.0,"4 events (4 floods) from 1992 to 2012, total damages: 29138.0 ('000 US$)",0.033876847409345795
6_16,6,16,1,1995,1995,,Ouham-Pende,Bozoum,0.0,,0.0,3914.0,,,1,,0.0,"1 events (1 floods) from 1995 to 1995, total damages: 0.0 ('000 US$)",0.0
6_17,6,17,1,2010,2010,,Ouham,Bossangoa,27.0,,3.0,1585.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2010 to 2010, total damages: 0.0 ('000 US$)",4.967874412134861e-05
6_19,6,19,1,2003,2003,,Kemo,Kemo,0.0,,0.0,240.0,,Flash flood,0,Tomi,0.0,"1 events (1 floods) from 2003 to 2003, total damages: 0.0 ('000 US$)",0.0
6_2,6,2,3,2009,2010,,Atlantique," Abomey-Calavi,  Grand-Popo, Aborney-Calavi",11.0,,56.0,950657.0,,Riverine flood,1,"Niger, Ouémé rivers",0.3333333333333333,"3 events (3 floods) from 2009 to 2010, total damages: 0.0 ('000 US$)",0.034260669890265175
6_37,6,37,1,2007,2007,,Southern Nations; Nationalities And Peoples,Omo,35.0,,0.0,5800.0,,Riverine flood,0,Wotio,0.0,"1 events (1 floods) from 2007 to 2007, total damages: 0.0 ('000 US$)",0.0
6_44,6,44,5,1968,2015,7167.0,Somali,"Gode, Kalafo, Kelafo, Shabelle district ",5.0,1433.4,1.0,372300.0,,Flash flood,3,Wabi Shabelle,9.4,"5 events (5 floods) from 1968 to 2015, total damages: 7167.0 ('000 US$)",0.044475113300774714
6_6,6,6,2,2004,2004,,Delta,"Delta state, Ugheli ",3.0,,65.0,25600.0,,Flash flood,0,"Cassidy, Eriemu",0.0,"2 events (2 floods) from 2004 to 2004, total damages: 0.0 ('000 US$)",0.017743039455962555
6_7,6,7,1,1999,1999,,Imo,Oguta town,13.0,,50.0,2000.0,,Riverine flood,0,"Niger, Orashi, and Sombreiro",0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.0008279790686891435
6_80,6,80,3,2000,2010,173197.0,Galle,"Ambalangoda, Galle",6.333333333333333,57732.333333333336,265.0,1401072.0,,Riverine flood,2,Gin Ganga,3.3333333333333335,"3 events (3 floods) from 2000 to 2010, total damages: 173197.0 ('000 US$)",0.025622421431734044
6_9,6,9,1,2000,2000,,Cross River,Cross River state,0.0,,4.0,1000.0,,,0,,0.0,"1 events (1 floods) from 2000 to 2000, total damages: 0.0 ('000 US$)",6.623832549513148e-05
7_-10,7,-10,2,2007,2016,,Margibi," Zoekwelin, Margibi County",8.5,,1.0,32431.0,,Riverine flood,0,"Du, Benla Creek",4.5,"2 events (2 floods) from 2007 to 2016, total damages: 0.0 ('000 US$)",0.016683226248040448
7_-11,7,-11,2,1998,2009,,Grand Cape Mount," Grand Capa Mount, Lake Piso",13.0,,17.0,65238.0,,Riverine flood,0,,5.5,"2 events (2 floods) from 1998 to 2009, total damages: 0.0 ('000 US$)",0.016948179550020974
7_-2,7,-2,1,2002,2002,,Ashanti,Kumasi  region,2.0,,4.0,2000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 0.0 ('000 US$)",6.623832549513148e-05
7_-58,7,-58,1,1971,1971,1338.0,Demerara-Mahaica, Cane Grove,,1338.0,0.0,21000.0,,,1,,0.0,"1 events (1 floods) from 1971 to 1971, total damages: 1338.0 ('000 US$)",3.6533981440134463e-06
7_-69,7,-69,1,2015,2015,,Apure,Apure,8.0,,0.0,45297.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2015 to 2015, total damages: 0.0 ('000 US$)",0.0
7_-71,7,-71,1,2002,2002,,Arauca,Arauca,34.0,,0.0,12500.0,,Riverine flood,0,Aruca,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 0.0 ('000 US$)",0.0
7_-73,7,-73,1,2005,2005,13875.0,Santander,Bucaramanga,15.0,13875.0,56.0,85729.0,,Riverine flood,1,"Lebrija, Oro, Frio, Tachira",0.0,"1 events (1 floods) from 2005 to 2005, total damages: 13875.0 ('000 US$)",0.0006562383489754156
7_-74,7,-74,2,1996,2017,2211.0,Santander," Santander, Santander Province",5.0,1105.5,24.0,3200.0,,Riverine flood,0,,10.5,"2 events (2 floods) from 1996 to 2017, total damages: 2211.0 ('000 US$)",0.011382110471835592
7_-76,7,-76,10,1990,2018,1553980.0,Antioquia," Antioquia,  Antioquia states, Antioquia",44.77777777777778,155398.0,516.0,2407259.0,,Riverine flood,1,La Garcia,2.8,"10 events (10 floods) from 1990 to 2018, total damages: 1553980.0 ('000 US$)",0.10995552778616216
7_-8,7,-8,1,2016,2016,,Montagnes,DananŽ region ,0.0,,20.0,0.0,,,0,Cavally,0.0,"1 events (1 floods) from 2016 to 2016, total damages: 0.0 ('000 US$)",0.0003311916274756574
7_1,7,1,2,1995,2010,,Maritime," Yoto, Nyekonakpoe",0.0,,4.0,154550.0,,Riverine flood,0,Mono river,7.5,"2 events (2 floods) from 1995 to 2010, total damages: 0.0 ('000 US$)",0.016732904992161797
7_100,7,100,3,2001,2007,,Satun," Tha Phae, Satun, Yan Ta Khao Sairung",7.666666666666667,,38.0,1000.0,,Flash flood,0,,2.0,"3 events (3 floods) from 2001 to 2007, total damages: 0.0 ('000 US$)",0.03396259742553708
7_122,7,122,5,2001,2015,536.0,Zamboanga Del Sur,"Basilan, Putik, Zamboanga city",0.8,107.2,15.0,127524.0,,Flash flood,0,,2.8,"5 events (5 floods) from 2001 to 2015, total damages: 536.0 ('000 US$)",0.04461149558782553
7_124,7,124,10,1982,2014,1262731.0,Maguindanao," Sultan Kudarat , Ampatuan, Datu Anggal Midtimbang, Kalamansig, Katuli, Maguindanao, Shariff Kabunsuan, Sultan Kudarat",5.111111111111111,126273.1,489.0,855305.0,,Flash flood,0,"Kabulnuan, Alah",3.2,"10 events (10 floods) from 1982 to 2014, total damages: 1262731.0 ('000 US$)",0.10885921934540574
7_125,7,125,12,1973,2014,107240.0,Davao Del Sur,"Bansalan, Cotabato, Davao, Davao City, Davao Region, Davao city, Davao region, Gumamela, Kabacan, Pikit",6.5,8936.666666666666,188.0,2932239.0,,Flash flood,2,32342,3.4166666666666665,"12 events (12 floods) from 1973 to 2014, total damages: 107240.0 ('000 US$)",0.12459159234252998
7_126,7,126,5,1968,2011,224395.0,Davao Oriental,"Braulio E. Dujali, Davao Oriental, Mindanao",1.0,44879.0,53.0,13115.0,,Flash flood,0,,8.6,"5 events (5 floods) from 1968 to 2011, total damages: 224395.0 ('000 US$)",0.04564454290845001
7_13,7,13,2,2012,2014,,Adamaoua,Adamawa,0.0,,10.0,270000.0,,Riverine flood,0,,1.0,"2 events (2 floods) from 2012 to 2014, total damages: 0.0 ('000 US$)",0.016832262480404495
7_18,7,18,1,1999,1999,,Ouham,Batangafo,0.0,,0.0,33919.0,,,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.0
7_19,7,19,1,1996,1996,,Nana-Grebizi, Kaga Bandoro,,,7.0,17500.0,,,0,,0.0,"1 events (1 floods) from 1996 to 1996, total damages: 0.0 ('000 US$)",0.0001159170696164801
7_2,7,2,10,1982,2011,5862.0,Zou," Atlantic,  Atlantique provinces,  Bohicon,  Ouinhi ,  Zou, Athieme Bopa, Atlantique, Mono, Ouinhi, Zangnanado",0.0,586.2,62.0,1219155.0,,Riverine flood,2,"Mono, Zou rivers",2.9,"10 events (10 floods) from 1982 to 2011, total damages: 5862.0 ('000 US$)",0.10070051517459959
7_3,7,3,1,1985,1985,12092.0,Oueme, Oueme,,12092.0,61.0,475000.0,,,0,,0.0,"1 events (1 floods) from 1985 to 1985, total damages: 12092.0 ('000 US$)",0.0007065502252045224
7_32,7,32,4,1996,2012,,Jungoli,"Bor, Jonglei, Jonglei's capital",14.5,,147.0,215900.0,,Riverine flood,0,Nile,4.0,"4 events (4 floods) from 1996 to 2012, total damages: 0.0 ('000 US$)",0.05243425846194608
7_33,7,33,1,1999,1999,,Jungoli,Pibor,0.0,,0.0,75000.0,,Flash flood,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.0
7_4,7,4,5,2000,2007,7561.0,Lagos," Bariga, Ikorodu, Lagos",4.0,1512.2,6.0,7700.0,,Riverine flood,0,Ogun river,1.4,"5 events (5 floods) from 2000 to 2007, total damages: 7561.0 ('000 US$)",0.04453139175446783
7_41,7,41,1,2016,2016,,Oromia, Bale district ,11.0,,100.0,490000.0,,Flash flood,0,Shabelle river,0.0,"1 events (1 floods) from 2016 to 2016, total damages: 0.0 ('000 US$)",0.001655958137378287
7_43,7,43,5,1985,2008,,Somali,"Denan, East Imi, Ogaden, Somali",17.666666666666668,,176.0,467671.0,,Riverine flood,2,Wabe Shebele river,4.6,"5 events (5 floods) from 1985 to 2008, total damages: 0.0 ('000 US$)",0.06958115298845245
7_6,7,6,2,2001,2006,,Edo,"Edo state, Owo",2.0,,0.0,4000.0,,Riverine flood,0,Niger river tributaries,2.5,"2 events (2 floods) from 2001 to 2006, total damages: 0.0 ('000 US$)",0.016666666666666666
7_80,7,80,22,1984,2018,625656.0,Colombo," Colombo, Avissawela, Colombo, Columbo, Kalutara, Western",5.05,28438.909090909092,612.0,3469461.0,,Riverine flood,1,Kelani,1.5454545454545454,"22 events (22 floods) from 1984 to 2018, total damages: 625656.0 ('000 US$)",0.24180438537119617
7_81,7,81,6,1986,2017,437780.0,Badulla," Nuwara-Eliya districts , Badulla, Ratnapura, Ratnapura district, Walapane",7.0,72963.33333333333,432.0,1769440.0,,Riverine flood,2,Kalu river,5.166666666666667,"6 events (6 floods) from 1986 to 2017, total damages: 437780.0 ('000 US$)",0.06152453972676052
7_82,7,82,15,1967,2013,694195.0,Ampara," Ampara, Amaprai, Ampara, Amparai, Eastern",5.642857142857143,46279.666666666664,261.0,4883394.0,,Riverine flood,4,"Kampiyankaddu, Parakramara Samidra, Nuwara Weva, Rajangane Tank, Badulu Oya",3.066666666666667,"15 events (15 floods) from 1967 to 2013, total damages: 694195.0 ('000 US$)",0.16033951270528599
8_-12,8,-12,2,2005,2015,,Southern," Bo, Bandakoh",1.5,,30.0,39303.0,,Flash flood,0,"Waanje, Moa",5.0,"2 events (2 floods) from 2005 to 2015, total damages: 0.0 ('000 US$)",0.01716345410788015
8_-13,8,-13,3,1996,2009,,Western,"Freetown, Kroo Bay area ",3.5,,115.0,205970.0,,Riverine flood,0,,4.333333333333333,"3 events (3 floods) from 1996 to 2009, total damages: 0.0 ('000 US$)",0.03523768519131836
8_-70,8,-70,1,2003,2003,,Barinas,Barinas,2.0,,1.0,450.0,,Riverine flood,0,Santo Domingo,0.0,"1 events (1 floods) from 2003 to 2003, total damages: 0.0 ('000 US$)",1.655958137378287e-05
8_-72,8,-72,1,2006,2006,,Tachira,Tachira state,0.0,,0.0,135.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0
8_-73,8,-73,1,2014,2014,,Putumayo,Santiago,0.0,,0.0,4085.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2014 to 2014, total damages: 0.0 ('000 US$)",0.0
8_-75,8,-75,2,2000,2007,,Cordoba,Ayapel,104.0,,155.0,1532317.0,,Riverine flood,0,"Magdalena, Cauca, San Jorge and Sinu",3.5,"2 events (2 floods) from 2000 to 2007, total damages: 0.0 ('000 US$)",0.01923340177960301
8_-76,8,-76,2,1996,2002,,Cordoba,"Cordoba, Tierra Alta municipality ",,,0.0,181025.0,,,0,,3.0,"2 events (2 floods) from 1996 to 2002, total damages: 0.0 ('000 US$)",0.016666666666666666
8_-78,8,-78,1,2004,2004,,Darien,Darien,3.0,,0.0,7698.0,,Riverine flood,0,"Chucunaque, Membrillo, Tuqueza, Chico, Tupiza, Urganti",0.0,"1 events (1 floods) from 2004 to 2004, total damages: 0.0 ('000 US$)",0.0
8_-80,8,-80,4,1995,2012,12447.0,Los Santos," Los Santos provinces, CoclÃÂÃÂ©, Los Santos, Los Santos province",9.5,3111.75,13.0,10395.0,,Riverine flood,0,"Changuinola, Teribe, Sixaola rivers",4.25,"4 events (4 floods) from 1995 to 2012, total damages: 12447.0 ('000 US$)",0.03351094991507277
8_-81,8,-81,3,1970,2015,,Veraguas," Santiago district , South Veraguas, Veraguas province",3.5,,7.0,44595.0,,Riverine flood,2,,15.0,"3 events (3 floods) from 1970 to 2015, total damages: 0.0 ('000 US$)",0.03344925040294981
8_-82,8,-82,5,1970,2014,1661580.0,Chiriqui," Chiriqui province, Chiriqui, Chiriqui province",45.333333333333336,332316.0,195.0,510040.0,,Riverine flood,2,Chiriqui Viejo,8.8,"5 events (5 floods) from 1970 to 2014, total damages: 1661580.0 ('000 US$)",0.05115112477257796
8_-83,8,-83,1,2010,2010,,Chiriqui,Divala,4.0,,2.0,6296.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2010 to 2010, total damages: 0.0 ('000 US$)",3.311916274756574e-05
8_-9,8,-9,1,2017,2017,,Nzerekore,Nzerekore prefecture,0.0,,0.0,3287.0,,,0,,0.0,"1 events (1 floods) from 2017 to 2017, total damages: 0.0 ('000 US$)",0.0
8_1,8,1,1,2008,2008,,Plateaux,Agou,38.0,,6.0,44814.0,,Riverine flood,1,"Zio, Haho",0.0,"1 events (1 floods) from 2008 to 2008, total damages: 0.0 ('000 US$)",9.935748824269723e-05
8_100,8,100,20,1975,2016,4183351.0,Nakhon Si Thammarat," Phatthalung, Hua Sai, Nakhon Si Thammarat, Nakhorn Si Thammara, Nakorn Si Thammarat, Nakorn Srithammarat, South, Southern, Trang province",7.055555555555555,209167.55,1194.0,8149182.0,,Riverine flood,4,"Kelantan, Lebir, Golok, Semerak, Tambatan Diraja, Dungun, Galas, Temala",2.05,"20 events (20 floods) from 1975 to 2016, total damages: 4183351.0 ('000 US$)",0.23575797562820272
8_123,8,123,1,1990,1990,89.0,Zamboanga Del Norte,Bacungan,2.0,89.0,98.0,236.0,,Flash flood,0,,0.0,"1 events (1 floods) from 1990 to 1990, total damages: 89.0 ('000 US$)",0.0010821228713922967
8_124,8,124,5,1983,2009,9768.0,Lanao Del Norte," Misamis Occidental ,  Tipanoy, Lanao del Sur, Linamon, Linamon municipality",0.5,1953.6,71.0,56208.0,,Flash flood,0,"Kauswagon River, Larapan river",5.2,"5 events (5 floods) from 1983 to 2009, total damages: 9768.0 ('000 US$)",0.04525502241347616
8_125,8,125,9,1982,2015,59290.0,Bukidnon," Malaybalay city, Alamada, Bukidnon, Cagayan de Oro city, Malaybalay City, Northen MIndanao, Northen Mindanao, Northern Mindanao",5.555555555555555,6587.777777777777,117.0,1652614.0,,Flash flood,0,"Bulatukan, Pulabgui, Pagalungan, Simuay, Rio Grande, Tunggol, Maradugao, Malatipay, Saguirayan rivers",3.6666666666666665,"9 events (9 floods) from 1982 to 2015, total damages: 59290.0 ('000 US$)",0.09034302063887052
8_126,8,126,13,1975,2018,71316.0,Davao Del Norte," Compostela Valley,  Dvao, Agusan del Sur, Compostela Valley province, Davao Del Norte, Davao del Norte",2.3076923076923075,5485.846153846154,221.0,1202297.0,,Riverine flood,0,Agusan River,3.3076923076923075,"13 events (13 floods) from 1975 to 2018, total damages: 71316.0 ('000 US$)",0.13596855612314
8_29,8,29,2,2013,2013,,Warap," Warrap, Warrap",0.0,,99.0,581000.0,,Riverine flood,0,Wanalel river,0.0,"2 events (2 floods) from 2013 to 2013, total damages: 0.0 ('000 US$)",0.01830606522267117
8_34,8,34,9,1988,2008,,Gambela Peoples," Gambale, Gambela region, Gambella, Gambella Region, Gambella region, Itang District, Jol district ",11.666666666666666,,49.0,667764.0,,Riverine flood,0,Baro,2.2222222222222223,"9 events (9 floods) from 1988 to 2008, total damages: 0.0 ('000 US$)",0.1341447528206487
8_39,8,39,1,2005,2005,,Oromia,Oromiya region,13.0,,0.0,7000.0,,Riverine flood,0,"Awash, Meki rivers",0.0,"1 events (1 floods) from 2005 to 2005, total damages: 0.0 ('000 US$)",0.0
8_4,8,4,2,2011,2014,,Oyo,"Akinyele, Ibadan",6.5,,135.0,13000.0,,Riverine flood,0,Olodo river,1.5,"2 events (2 floods) from 2011 to 2014, total damages: 0.0 ('000 US$)",0.018902210152127355
8_44,8,44,1,2013,2013,2559.0,Somali,Degehabur,20.0,2559.0,0.0,51500.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2013 to 2013, total damages: 2559.0 ('000 US$)",6.9998341033836035e-06
8_49,8,49,1,2015,2015,,Nugaal, Nugal provinces,0.0,,0.0,900000.0,,,0,"Juba, Shabelle rivers",0.0,"1 events (1 floods) from 2015 to 2015, total damages: 0.0 ('000 US$)",0.0
8_6,8,6,1,2017,2017,,Kogi,Lokoja,35.0,,0.0,10000.0,,,0,"Benue, Niger",0.0,"1 events (1 floods) from 2017 to 2017, total damages: 0.0 ('000 US$)",0.0
8_7,8,7,1,2018,2018,296753.0,Kogi,Kogi,12.0,296753.0,199.0,1922332.0,,,0,,0.0,"1 events (1 floods) from 2018 to 2018, total damages: 296753.0 ('000 US$)",0.0030102117334027574
8_81,8,81,3,1982,2001,,Matale,"Anuradhapura, Matale, Matale district",6.0,,34.0,180160.0,,Riverine flood,0,,6.333333333333333,"3 events (3 floods) from 1982 to 2001, total damages: 0.0 ('000 US$)",0.03389635910004195
9_-1,9,-1,2,1989,2009,,Northern,"Northern region, Tamale",2.0,,31.0,142590.0,,Riverine flood,2,White Volta river,10.0,"2 events (2 floods) from 1989 to 2009, total damages: 0.0 ('000 US$)",0.017180013689253936
9_-10,9,-10,1,1993,1993,,Nzerekore,Gueckedou,0.0,,0.0,6066.0,,,0,,0.0,"1 events (1 floods) from 1993 to 1993, total damages: 0.0 ('000 US$)",0.0
9_-63,9,-63,2,2016,2018,,Monagas," Monagas,  Monagas provinces",9.0,,4.0,15000.0,,,0,Greda Mayu,1.0,"2 events (2 floods) from 2016 to 2018, total damages: 0.0 ('000 US$)",0.016732904992161797
9_-64,9,-64,1,1999,1999,,Anzoategui,Anzoategui,4.0,,5.0,59368.0,,Coastal flood,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",8.279790686891435e-05
9_-68,9,-68,1,2005,2005,,Cojedes,Cojedes,0.0,,5.0,1650.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2005 to 2005, total damages: 0.0 ('000 US$)",8.279790686891435e-05
9_-75,9,-75,4,1984,2011,2483438.0,Sucre," Sucre,  Sucre y Bolivar, Caimito",335.0,620859.5,676.0,3911398.0,,Riverine flood,1,"Cauca, San Jorge",6.75,"4 events (4 floods) from 1984 to 2011, total damages: 2483438.0 ('000 US$)",0.047602613414373274
9_-78,9,-78,1,1999,1999,,Embera,Lajas Blancas,0.0,,0.0,895.0,,,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.0
